species,in-frame_score
TgondiiME49_proteins_psauron_score,0.55458
TgondiiME49_proteins_psauron_score,0.99845
TgondiiME49_proteins_psauron_score,0.76862
TgondiiME49_proteins_psauron_score,0.80913
TgondiiME49_proteins_psauron_score,0.93746
TgondiiME49_proteins_psauron_score,0.99668
TgondiiME49_proteins_psauron_score,0.90136
TgondiiME49_proteins_psauron_score,0.97397
TgondiiME49_proteins_psauron_score,0.88872
TgondiiME49_proteins_psauron_score,0.99321
TgondiiME49_proteins_psauron_score,0.74388
TgondiiME49_proteins_psauron_score,0.99775
TgondiiME49_proteins_psauron_score,0.99779
TgondiiME49_proteins_psauron_score,0.97925
TgondiiME49_proteins_psauron_score,0.95218
TgondiiME49_proteins_psauron_score,0.87779
TgondiiME49_proteins_psauron_score,0.92327
TgondiiME49_proteins_psauron_score,0.98046
TgondiiME49_proteins_psauron_score,0.93602
TgondiiME49_proteins_psauron_score,0.95934
TgondiiME49_proteins_psauron_score,0.82136
TgondiiME49_proteins_psauron_score,0.97277
TgondiiME49_proteins_psauron_score,0.99987
TgondiiME49_proteins_psauron_score,0.98318
TgondiiME49_proteins_psauron_score,0.99631
TgondiiME49_proteins_psauron_score,0.99572
TgondiiME49_proteins_psauron_score,0.99827
TgondiiME49_proteins_psauron_score,0.99623
TgondiiME49_proteins_psauron_score,0.02565
TgondiiME49_proteins_psauron_score,0.99981
TgondiiME49_proteins_psauron_score,0.82224
TgondiiME49_proteins_psauron_score,0.83073
TgondiiME49_proteins_psauron_score,0.99473
TgondiiME49_proteins_psauron_score,0.99058
TgondiiME49_proteins_psauron_score,0.99624
TgondiiME49_proteins_psauron_score,0.19703
TgondiiME49_proteins_psauron_score,0.97378
TgondiiME49_proteins_psauron_score,0.20438
TgondiiME49_proteins_psauron_score,0.65268
TgondiiME49_proteins_psauron_score,0.98129
TgondiiME49_proteins_psauron_score,0.94574
TgondiiME49_proteins_psauron_score,0.99249
TgondiiME49_proteins_psauron_score,0.99834
TgondiiME49_proteins_psauron_score,0.98276
TgondiiME49_proteins_psauron_score,0.99727
TgondiiME49_proteins_psauron_score,0.99998
TgondiiME49_proteins_psauron_score,0.99952
TgondiiME49_proteins_psauron_score,0.96194
TgondiiME49_proteins_psauron_score,0.98022
TgondiiME49_proteins_psauron_score,0.99928
TgondiiME49_proteins_psauron_score,0.99497
TgondiiME49_proteins_psauron_score,0.99506
TgondiiME49_proteins_psauron_score,0.98058
TgondiiME49_proteins_psauron_score,0.99332
TgondiiME49_proteins_psauron_score,0.98928
TgondiiME49_proteins_psauron_score,0.99911
TgondiiME49_proteins_psauron_score,0.99349
TgondiiME49_proteins_psauron_score,0.84844
TgondiiME49_proteins_psauron_score,0.00057
TgondiiME49_proteins_psauron_score,0.93987
TgondiiME49_proteins_psauron_score,0.94091
TgondiiME49_proteins_psauron_score,0.98939
TgondiiME49_proteins_psauron_score,0.95338
TgondiiME49_proteins_psauron_score,0.11976
TgondiiME49_proteins_psauron_score,0.92877
TgondiiME49_proteins_psauron_score,0.98977
TgondiiME49_proteins_psauron_score,0.95671
TgondiiME49_proteins_psauron_score,0.99321
TgondiiME49_proteins_psauron_score,0.99897
TgondiiME49_proteins_psauron_score,0.98162
TgondiiME49_proteins_psauron_score,0.95711
TgondiiME49_proteins_psauron_score,0.99919
TgondiiME49_proteins_psauron_score,0.89673
TgondiiME49_proteins_psauron_score,0.78796
TgondiiME49_proteins_psauron_score,0.36287
TgondiiME49_proteins_psauron_score,0.89896
TgondiiME49_proteins_psauron_score,0.99901
TgondiiME49_proteins_psauron_score,0.99772
TgondiiME49_proteins_psauron_score,0.99740
TgondiiME49_proteins_psauron_score,0.97256
TgondiiME49_proteins_psauron_score,0.99880
TgondiiME49_proteins_psauron_score,0.96858
TgondiiME49_proteins_psauron_score,0.96041
TgondiiME49_proteins_psauron_score,0.67961
TgondiiME49_proteins_psauron_score,0.73457
TgondiiME49_proteins_psauron_score,0.93063
TgondiiME49_proteins_psauron_score,0.99625
TgondiiME49_proteins_psauron_score,0.99943
TgondiiME49_proteins_psauron_score,0.29482
TgondiiME49_proteins_psauron_score,0.98760
TgondiiME49_proteins_psauron_score,0.51673
TgondiiME49_proteins_psauron_score,0.00842
TgondiiME49_proteins_psauron_score,0.88340
TgondiiME49_proteins_psauron_score,0.83274
TgondiiME49_proteins_psauron_score,0.97606
TgondiiME49_proteins_psauron_score,0.99817
TgondiiME49_proteins_psauron_score,0.99823
TgondiiME49_proteins_psauron_score,0.98989
TgondiiME49_proteins_psauron_score,0.99570
TgondiiME49_proteins_psauron_score,0.99958
TgondiiME49_proteins_psauron_score,0.80938
TgondiiME49_proteins_psauron_score,0.94896
TgondiiME49_proteins_psauron_score,0.99326
TgondiiME49_proteins_psauron_score,0.99527
TgondiiME49_proteins_psauron_score,0.98311
TgondiiME49_proteins_psauron_score,0.99652
TgondiiME49_proteins_psauron_score,0.98787
TgondiiME49_proteins_psauron_score,0.88103
TgondiiME49_proteins_psauron_score,0.58887
TgondiiME49_proteins_psauron_score,0.09925
TgondiiME49_proteins_psauron_score,0.99844
TgondiiME49_proteins_psauron_score,0.99694
TgondiiME49_proteins_psauron_score,0.06089
TgondiiME49_proteins_psauron_score,0.76772
TgondiiME49_proteins_psauron_score,0.88877
TgondiiME49_proteins_psauron_score,0.96708
TgondiiME49_proteins_psauron_score,0.99528
TgondiiME49_proteins_psauron_score,0.96082
TgondiiME49_proteins_psauron_score,0.65598
TgondiiME49_proteins_psauron_score,0.99001
TgondiiME49_proteins_psauron_score,0.99922
TgondiiME49_proteins_psauron_score,0.99692
TgondiiME49_proteins_psauron_score,0.18993
TgondiiME49_proteins_psauron_score,0.96241
TgondiiME49_proteins_psauron_score,0.92375
TgondiiME49_proteins_psauron_score,0.97976
TgondiiME49_proteins_psauron_score,0.99067
TgondiiME49_proteins_psauron_score,0.96588
TgondiiME49_proteins_psauron_score,0.94253
TgondiiME49_proteins_psauron_score,0.99936
TgondiiME49_proteins_psauron_score,0.99879
TgondiiME49_proteins_psauron_score,0.69871
TgondiiME49_proteins_psauron_score,0.95595
TgondiiME49_proteins_psauron_score,0.95299
TgondiiME49_proteins_psauron_score,0.99864
TgondiiME49_proteins_psauron_score,0.83040
TgondiiME49_proteins_psauron_score,0.71225
TgondiiME49_proteins_psauron_score,0.91587
TgondiiME49_proteins_psauron_score,0.00380
TgondiiME49_proteins_psauron_score,0.94631
TgondiiME49_proteins_psauron_score,0.99792
TgondiiME49_proteins_psauron_score,0.00671
TgondiiME49_proteins_psauron_score,0.98904
TgondiiME49_proteins_psauron_score,0.96253
TgondiiME49_proteins_psauron_score,0.69152
TgondiiME49_proteins_psauron_score,0.98748
TgondiiME49_proteins_psauron_score,0.88841
TgondiiME49_proteins_psauron_score,0.99460
TgondiiME49_proteins_psauron_score,0.84846
TgondiiME49_proteins_psauron_score,0.98432
TgondiiME49_proteins_psauron_score,0.70480
TgondiiME49_proteins_psauron_score,0.93629
TgondiiME49_proteins_psauron_score,0.81753
TgondiiME49_proteins_psauron_score,0.77899
TgondiiME49_proteins_psauron_score,0.99544
TgondiiME49_proteins_psauron_score,0.85220
TgondiiME49_proteins_psauron_score,0.59598
TgondiiME49_proteins_psauron_score,0.86956
TgondiiME49_proteins_psauron_score,0.97326
TgondiiME49_proteins_psauron_score,0.99199
TgondiiME49_proteins_psauron_score,0.99758
TgondiiME49_proteins_psauron_score,0.92313
TgondiiME49_proteins_psauron_score,0.94452
TgondiiME49_proteins_psauron_score,0.79198
TgondiiME49_proteins_psauron_score,0.99894
TgondiiME49_proteins_psauron_score,0.11754
TgondiiME49_proteins_psauron_score,0.95129
TgondiiME49_proteins_psauron_score,0.73070
TgondiiME49_proteins_psauron_score,0.07898
TgondiiME49_proteins_psauron_score,0.90191
TgondiiME49_proteins_psauron_score,0.91753
TgondiiME49_proteins_psauron_score,0.99741
TgondiiME49_proteins_psauron_score,0.98140
TgondiiME49_proteins_psauron_score,0.05029
TgondiiME49_proteins_psauron_score,0.99127
TgondiiME49_proteins_psauron_score,0.92707
TgondiiME49_proteins_psauron_score,0.99776
TgondiiME49_proteins_psauron_score,0.99749
TgondiiME49_proteins_psauron_score,0.99989
TgondiiME49_proteins_psauron_score,0.55303
TgondiiME49_proteins_psauron_score,0.82466
TgondiiME49_proteins_psauron_score,0.98552
TgondiiME49_proteins_psauron_score,0.99987
TgondiiME49_proteins_psauron_score,0.98186
TgondiiME49_proteins_psauron_score,0.98248
TgondiiME49_proteins_psauron_score,0.82122
TgondiiME49_proteins_psauron_score,0.99372
TgondiiME49_proteins_psauron_score,0.97642
TgondiiME49_proteins_psauron_score,0.94348
TgondiiME49_proteins_psauron_score,0.07622
TgondiiME49_proteins_psauron_score,0.95890
TgondiiME49_proteins_psauron_score,0.09264
TgondiiME49_proteins_psauron_score,0.99943
TgondiiME49_proteins_psauron_score,0.74204
TgondiiME49_proteins_psauron_score,0.97792
TgondiiME49_proteins_psauron_score,0.89250
TgondiiME49_proteins_psauron_score,0.98980
TgondiiME49_proteins_psauron_score,0.78005
TgondiiME49_proteins_psauron_score,0.70619
TgondiiME49_proteins_psauron_score,0.98843
TgondiiME49_proteins_psauron_score,0.98031
TgondiiME49_proteins_psauron_score,0.81777
TgondiiME49_proteins_psauron_score,0.98992
TgondiiME49_proteins_psauron_score,0.90956
TgondiiME49_proteins_psauron_score,0.88607
TgondiiME49_proteins_psauron_score,0.85192
TgondiiME49_proteins_psauron_score,0.99799
TgondiiME49_proteins_psauron_score,0.99388
TgondiiME49_proteins_psauron_score,0.76791
TgondiiME49_proteins_psauron_score,0.76931
TgondiiME49_proteins_psauron_score,0.19738
TgondiiME49_proteins_psauron_score,0.99924
TgondiiME49_proteins_psauron_score,0.99066
TgondiiME49_proteins_psauron_score,0.94591
TgondiiME49_proteins_psauron_score,0.97583
TgondiiME49_proteins_psauron_score,0.99198
TgondiiME49_proteins_psauron_score,0.99128
TgondiiME49_proteins_psauron_score,0.89925
TgondiiME49_proteins_psauron_score,0.99947
TgondiiME49_proteins_psauron_score,0.96978
TgondiiME49_proteins_psauron_score,0.98413
TgondiiME49_proteins_psauron_score,0.92326
TgondiiME49_proteins_psauron_score,0.71035
TgondiiME49_proteins_psauron_score,0.98440
TgondiiME49_proteins_psauron_score,0.96685
TgondiiME49_proteins_psauron_score,0.93159
TgondiiME49_proteins_psauron_score,0.38038
TgondiiME49_proteins_psauron_score,0.52632
TgondiiME49_proteins_psauron_score,0.99602
TgondiiME49_proteins_psauron_score,0.87925
TgondiiME49_proteins_psauron_score,0.97984
TgondiiME49_proteins_psauron_score,0.99702
TgondiiME49_proteins_psauron_score,0.82536
TgondiiME49_proteins_psauron_score,0.99769
TgondiiME49_proteins_psauron_score,0.92824
TgondiiME49_proteins_psauron_score,0.99977
TgondiiME49_proteins_psauron_score,0.99286
TgondiiME49_proteins_psauron_score,0.99998
TgondiiME49_proteins_psauron_score,0.96599
TgondiiME49_proteins_psauron_score,0.68746
TgondiiME49_proteins_psauron_score,0.77963
TgondiiME49_proteins_psauron_score,0.99959
TgondiiME49_proteins_psauron_score,0.88052
TgondiiME49_proteins_psauron_score,0.93427
TgondiiME49_proteins_psauron_score,0.94812
TgondiiME49_proteins_psauron_score,0.98358
TgondiiME49_proteins_psauron_score,0.90825
TgondiiME49_proteins_psauron_score,0.99332
TgondiiME49_proteins_psauron_score,0.92950
TgondiiME49_proteins_psauron_score,0.96371
TgondiiME49_proteins_psauron_score,0.91260
TgondiiME49_proteins_psauron_score,0.98083
TgondiiME49_proteins_psauron_score,0.99981
TgondiiME49_proteins_psauron_score,0.97390
TgondiiME49_proteins_psauron_score,0.87968
TgondiiME49_proteins_psauron_score,0.98450
TgondiiME49_proteins_psauron_score,0.97644
TgondiiME49_proteins_psauron_score,0.92488
TgondiiME49_proteins_psauron_score,0.99640
TgondiiME49_proteins_psauron_score,0.60188
TgondiiME49_proteins_psauron_score,0.78340
TgondiiME49_proteins_psauron_score,0.82687
TgondiiME49_proteins_psauron_score,0.99945
TgondiiME49_proteins_psauron_score,0.93243
TgondiiME49_proteins_psauron_score,0.96793
TgondiiME49_proteins_psauron_score,0.87475
TgondiiME49_proteins_psauron_score,0.87174
TgondiiME49_proteins_psauron_score,0.94386
TgondiiME49_proteins_psauron_score,0.93892
TgondiiME49_proteins_psauron_score,0.94362
TgondiiME49_proteins_psauron_score,0.97952
TgondiiME49_proteins_psauron_score,0.99915
TgondiiME49_proteins_psauron_score,0.00011
TgondiiME49_proteins_psauron_score,0.79211
TgondiiME49_proteins_psauron_score,0.99224
TgondiiME49_proteins_psauron_score,0.91814
TgondiiME49_proteins_psauron_score,0.94605
TgondiiME49_proteins_psauron_score,0.99964
TgondiiME49_proteins_psauron_score,0.73146
TgondiiME49_proteins_psauron_score,0.82711
TgondiiME49_proteins_psauron_score,0.99340
TgondiiME49_proteins_psauron_score,0.37943
TgondiiME49_proteins_psauron_score,0.96957
TgondiiME49_proteins_psauron_score,0.52583
TgondiiME49_proteins_psauron_score,0.98967
TgondiiME49_proteins_psauron_score,0.96435
TgondiiME49_proteins_psauron_score,0.97790
TgondiiME49_proteins_psauron_score,0.96455
TgondiiME49_proteins_psauron_score,0.99999
TgondiiME49_proteins_psauron_score,0.56537
TgondiiME49_proteins_psauron_score,0.94571
TgondiiME49_proteins_psauron_score,0.98635
TgondiiME49_proteins_psauron_score,0.99987
TgondiiME49_proteins_psauron_score,0.98988
TgondiiME49_proteins_psauron_score,0.99472
TgondiiME49_proteins_psauron_score,0.99175
TgondiiME49_proteins_psauron_score,0.95088
TgondiiME49_proteins_psauron_score,0.27206
TgondiiME49_proteins_psauron_score,0.97755
TgondiiME49_proteins_psauron_score,0.44719
TgondiiME49_proteins_psauron_score,0.23115
TgondiiME49_proteins_psauron_score,0.97784
TgondiiME49_proteins_psauron_score,0.93620
TgondiiME49_proteins_psauron_score,0.94172
TgondiiME49_proteins_psauron_score,0.83823
TgondiiME49_proteins_psauron_score,0.53055
TgondiiME49_proteins_psauron_score,0.99843
TgondiiME49_proteins_psauron_score,0.97855
TgondiiME49_proteins_psauron_score,0.99334
TgondiiME49_proteins_psauron_score,0.90056
TgondiiME49_proteins_psauron_score,0.99287
TgondiiME49_proteins_psauron_score,0.99999
TgondiiME49_proteins_psauron_score,0.99932
TgondiiME49_proteins_psauron_score,0.75677
TgondiiME49_proteins_psauron_score,0.99921
TgondiiME49_proteins_psauron_score,0.98727
TgondiiME49_proteins_psauron_score,0.71721
TgondiiME49_proteins_psauron_score,0.96157
TgondiiME49_proteins_psauron_score,0.99200
TgondiiME49_proteins_psauron_score,0.99357
TgondiiME49_proteins_psauron_score,0.09604
TgondiiME49_proteins_psauron_score,0.98134
TgondiiME49_proteins_psauron_score,0.99995
TgondiiME49_proteins_psauron_score,0.99690
TgondiiME49_proteins_psauron_score,0.97086
TgondiiME49_proteins_psauron_score,0.92467
TgondiiME49_proteins_psauron_score,0.97336
TgondiiME49_proteins_psauron_score,0.96160
TgondiiME49_proteins_psauron_score,0.22706
TgondiiME49_proteins_psauron_score,0.99967
TgondiiME49_proteins_psauron_score,0.70817
TgondiiME49_proteins_psauron_score,0.99607
TgondiiME49_proteins_psauron_score,0.88791
TgondiiME49_proteins_psauron_score,0.77332
TgondiiME49_proteins_psauron_score,0.99265
TgondiiME49_proteins_psauron_score,0.05363
TgondiiME49_proteins_psauron_score,0.94148
TgondiiME49_proteins_psauron_score,0.99919
TgondiiME49_proteins_psauron_score,0.99928
TgondiiME49_proteins_psauron_score,0.99843
TgondiiME49_proteins_psauron_score,0.94923
TgondiiME49_proteins_psauron_score,0.99730
TgondiiME49_proteins_psauron_score,0.99963
TgondiiME49_proteins_psauron_score,0.98990
TgondiiME49_proteins_psauron_score,0.99444
TgondiiME49_proteins_psauron_score,0.98685
TgondiiME49_proteins_psauron_score,0.98878
TgondiiME49_proteins_psauron_score,0.99453
TgondiiME49_proteins_psauron_score,0.91272
TgondiiME49_proteins_psauron_score,0.99711
TgondiiME49_proteins_psauron_score,0.96509
TgondiiME49_proteins_psauron_score,0.99091
TgondiiME49_proteins_psauron_score,0.82874
TgondiiME49_proteins_psauron_score,0.97548
TgondiiME49_proteins_psauron_score,0.04756
TgondiiME49_proteins_psauron_score,0.84147
TgondiiME49_proteins_psauron_score,0.93630
TgondiiME49_proteins_psauron_score,0.94326
TgondiiME49_proteins_psauron_score,0.98788
TgondiiME49_proteins_psauron_score,0.98366
TgondiiME49_proteins_psauron_score,0.43196
TgondiiME49_proteins_psauron_score,0.89430
TgondiiME49_proteins_psauron_score,0.99826
TgondiiME49_proteins_psauron_score,0.49508
TgondiiME49_proteins_psauron_score,0.97606
TgondiiME49_proteins_psauron_score,0.96072
TgondiiME49_proteins_psauron_score,0.99071
TgondiiME49_proteins_psauron_score,0.98012
TgondiiME49_proteins_psauron_score,0.07892
TgondiiME49_proteins_psauron_score,0.98261
TgondiiME49_proteins_psauron_score,0.99493
TgondiiME49_proteins_psauron_score,0.84564
TgondiiME49_proteins_psauron_score,0.82216
TgondiiME49_proteins_psauron_score,0.99691
TgondiiME49_proteins_psauron_score,0.94145
TgondiiME49_proteins_psauron_score,0.99923
TgondiiME49_proteins_psauron_score,0.97940
TgondiiME49_proteins_psauron_score,0.99749
TgondiiME49_proteins_psauron_score,0.58044
TgondiiME49_proteins_psauron_score,0.99755
TgondiiME49_proteins_psauron_score,0.98230
TgondiiME49_proteins_psauron_score,0.94664
TgondiiME49_proteins_psauron_score,0.99047
TgondiiME49_proteins_psauron_score,0.20617
TgondiiME49_proteins_psauron_score,0.95489
TgondiiME49_proteins_psauron_score,0.99640
TgondiiME49_proteins_psauron_score,0.99744
TgondiiME49_proteins_psauron_score,0.87685
TgondiiME49_proteins_psauron_score,0.99324
TgondiiME49_proteins_psauron_score,0.99074
TgondiiME49_proteins_psauron_score,0.98952
TgondiiME49_proteins_psauron_score,0.83380
TgondiiME49_proteins_psauron_score,0.99256
TgondiiME49_proteins_psauron_score,0.99019
TgondiiME49_proteins_psauron_score,0.98622
TgondiiME49_proteins_psauron_score,0.93687
TgondiiME49_proteins_psauron_score,0.99869
TgondiiME49_proteins_psauron_score,0.99948
TgondiiME49_proteins_psauron_score,0.89223
TgondiiME49_proteins_psauron_score,0.94040
TgondiiME49_proteins_psauron_score,0.60421
TgondiiME49_proteins_psauron_score,0.99992
TgondiiME49_proteins_psauron_score,0.98733
TgondiiME49_proteins_psauron_score,0.99706
TgondiiME49_proteins_psauron_score,0.98435
TgondiiME49_proteins_psauron_score,0.98270
TgondiiME49_proteins_psauron_score,0.99094
TgondiiME49_proteins_psauron_score,0.65824
TgondiiME49_proteins_psauron_score,0.98815
TgondiiME49_proteins_psauron_score,0.99809
TgondiiME49_proteins_psauron_score,0.89228
TgondiiME49_proteins_psauron_score,0.96183
TgondiiME49_proteins_psauron_score,0.96574
TgondiiME49_proteins_psauron_score,0.99902
TgondiiME49_proteins_psauron_score,0.84700
TgondiiME49_proteins_psauron_score,0.96338
TgondiiME49_proteins_psauron_score,0.96060
TgondiiME49_proteins_psauron_score,0.94806
TgondiiME49_proteins_psauron_score,0.98942
TgondiiME49_proteins_psauron_score,0.97840
TgondiiME49_proteins_psauron_score,0.97771
TgondiiME49_proteins_psauron_score,0.99880
TgondiiME49_proteins_psauron_score,0.95321
TgondiiME49_proteins_psauron_score,0.95168
TgondiiME49_proteins_psauron_score,0.99797
TgondiiME49_proteins_psauron_score,0.99571
TgondiiME49_proteins_psauron_score,0.96506
TgondiiME49_proteins_psauron_score,0.96960
TgondiiME49_proteins_psauron_score,0.94078
TgondiiME49_proteins_psauron_score,0.71621
TgondiiME49_proteins_psauron_score,0.03132
TgondiiME49_proteins_psauron_score,0.97995
TgondiiME49_proteins_psauron_score,0.94281
TgondiiME49_proteins_psauron_score,0.99390
TgondiiME49_proteins_psauron_score,0.99987
TgondiiME49_proteins_psauron_score,0.93887
TgondiiME49_proteins_psauron_score,0.99857
TgondiiME49_proteins_psauron_score,0.99988
TgondiiME49_proteins_psauron_score,0.85850
TgondiiME49_proteins_psauron_score,0.98620
TgondiiME49_proteins_psauron_score,0.75823
TgondiiME49_proteins_psauron_score,0.99870
TgondiiME49_proteins_psauron_score,0.99456
TgondiiME49_proteins_psauron_score,0.97123
TgondiiME49_proteins_psauron_score,0.99895
TgondiiME49_proteins_psauron_score,0.99996
TgondiiME49_proteins_psauron_score,0.83262
TgondiiME49_proteins_psauron_score,0.98809
TgondiiME49_proteins_psauron_score,0.99772
TgondiiME49_proteins_psauron_score,0.96544
TgondiiME49_proteins_psauron_score,0.95163
TgondiiME49_proteins_psauron_score,0.99991
TgondiiME49_proteins_psauron_score,0.20820
TgondiiME49_proteins_psauron_score,0.99977
TgondiiME49_proteins_psauron_score,0.80681
TgondiiME49_proteins_psauron_score,0.99364
TgondiiME49_proteins_psauron_score,0.97533
TgondiiME49_proteins_psauron_score,0.83228
TgondiiME49_proteins_psauron_score,0.91300
TgondiiME49_proteins_psauron_score,0.99125
TgondiiME49_proteins_psauron_score,0.96663
TgondiiME49_proteins_psauron_score,0.88909
TgondiiME49_proteins_psauron_score,0.81690
TgondiiME49_proteins_psauron_score,0.99584
TgondiiME49_proteins_psauron_score,0.98544
TgondiiME49_proteins_psauron_score,0.99756
TgondiiME49_proteins_psauron_score,0.95396
TgondiiME49_proteins_psauron_score,0.26104
TgondiiME49_proteins_psauron_score,0.87362
TgondiiME49_proteins_psauron_score,0.99225
TgondiiME49_proteins_psauron_score,0.98972
TgondiiME49_proteins_psauron_score,0.98511
TgondiiME49_proteins_psauron_score,0.70526
TgondiiME49_proteins_psauron_score,0.95744
TgondiiME49_proteins_psauron_score,0.98204
TgondiiME49_proteins_psauron_score,0.80024
TgondiiME49_proteins_psauron_score,0.85994
TgondiiME49_proteins_psauron_score,0.94014
TgondiiME49_proteins_psauron_score,0.99240
TgondiiME49_proteins_psauron_score,0.99199
TgondiiME49_proteins_psauron_score,0.96569
TgondiiME49_proteins_psauron_score,0.99434
TgondiiME49_proteins_psauron_score,0.87212
TgondiiME49_proteins_psauron_score,0.96246
TgondiiME49_proteins_psauron_score,0.90389
TgondiiME49_proteins_psauron_score,0.00351
TgondiiME49_proteins_psauron_score,0.97622
TgondiiME49_proteins_psauron_score,0.98540
TgondiiME49_proteins_psauron_score,0.70877
TgondiiME49_proteins_psauron_score,0.94310
TgondiiME49_proteins_psauron_score,0.86671
TgondiiME49_proteins_psauron_score,0.98145
TgondiiME49_proteins_psauron_score,0.98000
TgondiiME49_proteins_psauron_score,0.91772
TgondiiME49_proteins_psauron_score,0.99644
TgondiiME49_proteins_psauron_score,0.42343
TgondiiME49_proteins_psauron_score,0.94098
TgondiiME49_proteins_psauron_score,0.48843
TgondiiME49_proteins_psauron_score,0.86445
TgondiiME49_proteins_psauron_score,0.97617
TgondiiME49_proteins_psauron_score,0.07672
TgondiiME49_proteins_psauron_score,0.99132
TgondiiME49_proteins_psauron_score,0.97657
TgondiiME49_proteins_psauron_score,0.99968
TgondiiME49_proteins_psauron_score,0.95941
TgondiiME49_proteins_psauron_score,0.99801
TgondiiME49_proteins_psauron_score,0.99181
TgondiiME49_proteins_psauron_score,0.99991
TgondiiME49_proteins_psauron_score,0.99732
TgondiiME49_proteins_psauron_score,0.99931
TgondiiME49_proteins_psauron_score,0.84883
TgondiiME49_proteins_psauron_score,0.62616
TgondiiME49_proteins_psauron_score,0.97843
TgondiiME49_proteins_psauron_score,0.98988
TgondiiME49_proteins_psauron_score,0.99489
TgondiiME49_proteins_psauron_score,0.95180
TgondiiME49_proteins_psauron_score,0.98469
TgondiiME49_proteins_psauron_score,0.85487
TgondiiME49_proteins_psauron_score,0.89584
TgondiiME49_proteins_psauron_score,0.93201
TgondiiME49_proteins_psauron_score,0.82567
TgondiiME49_proteins_psauron_score,0.99996
TgondiiME49_proteins_psauron_score,0.70716
TgondiiME49_proteins_psauron_score,0.99825
TgondiiME49_proteins_psauron_score,0.97706
TgondiiME49_proteins_psauron_score,0.99322
TgondiiME49_proteins_psauron_score,0.96881
TgondiiME49_proteins_psauron_score,0.95856
TgondiiME49_proteins_psauron_score,0.99957
TgondiiME49_proteins_psauron_score,0.96660
TgondiiME49_proteins_psauron_score,0.99087
TgondiiME49_proteins_psauron_score,0.58637
TgondiiME49_proteins_psauron_score,0.94793
TgondiiME49_proteins_psauron_score,0.89703
TgondiiME49_proteins_psauron_score,0.98832
TgondiiME49_proteins_psauron_score,0.99718
TgondiiME49_proteins_psauron_score,0.93481
TgondiiME49_proteins_psauron_score,0.99001
TgondiiME49_proteins_psauron_score,0.01107
TgondiiME49_proteins_psauron_score,0.97850
TgondiiME49_proteins_psauron_score,0.49017
TgondiiME49_proteins_psauron_score,0.97508
TgondiiME49_proteins_psauron_score,0.89565
TgondiiME49_proteins_psauron_score,0.99936
TgondiiME49_proteins_psauron_score,0.97898
TgondiiME49_proteins_psauron_score,0.98330
TgondiiME49_proteins_psauron_score,0.99932
TgondiiME49_proteins_psauron_score,0.99862
TgondiiME49_proteins_psauron_score,0.96084
TgondiiME49_proteins_psauron_score,0.99091
TgondiiME49_proteins_psauron_score,0.98795
TgondiiME49_proteins_psauron_score,0.76130
TgondiiME49_proteins_psauron_score,0.75909
TgondiiME49_proteins_psauron_score,0.54744
TgondiiME49_proteins_psauron_score,0.92243
TgondiiME49_proteins_psauron_score,0.98990
TgondiiME49_proteins_psauron_score,0.99540
TgondiiME49_proteins_psauron_score,0.82492
TgondiiME49_proteins_psauron_score,0.97829
TgondiiME49_proteins_psauron_score,0.99542
TgondiiME49_proteins_psauron_score,0.99191
TgondiiME49_proteins_psauron_score,0.93790
TgondiiME49_proteins_psauron_score,0.99828
TgondiiME49_proteins_psauron_score,0.99995
TgondiiME49_proteins_psauron_score,0.75872
TgondiiME49_proteins_psauron_score,0.99584
TgondiiME49_proteins_psauron_score,0.99946
TgondiiME49_proteins_psauron_score,0.98856
TgondiiME49_proteins_psauron_score,0.97154
TgondiiME49_proteins_psauron_score,0.82581
TgondiiME49_proteins_psauron_score,0.96299
TgondiiME49_proteins_psauron_score,0.95182
TgondiiME49_proteins_psauron_score,0.41455
TgondiiME49_proteins_psauron_score,0.99423
TgondiiME49_proteins_psauron_score,0.81785
TgondiiME49_proteins_psauron_score,0.99030
TgondiiME49_proteins_psauron_score,0.98941
TgondiiME49_proteins_psauron_score,0.09833
TgondiiME49_proteins_psauron_score,0.91275
TgondiiME49_proteins_psauron_score,0.77208
TgondiiME49_proteins_psauron_score,0.00849
TgondiiME49_proteins_psauron_score,0.91344
TgondiiME49_proteins_psauron_score,0.99983
TgondiiME49_proteins_psauron_score,0.99175
TgondiiME49_proteins_psauron_score,0.99834
TgondiiME49_proteins_psauron_score,0.97525
TgondiiME49_proteins_psauron_score,0.99618
TgondiiME49_proteins_psauron_score,0.99988
TgondiiME49_proteins_psauron_score,0.94193
TgondiiME49_proteins_psauron_score,0.99739
TgondiiME49_proteins_psauron_score,0.99222
TgondiiME49_proteins_psauron_score,0.76552
TgondiiME49_proteins_psauron_score,0.67712
TgondiiME49_proteins_psauron_score,0.99379
TgondiiME49_proteins_psauron_score,0.99970
TgondiiME49_proteins_psauron_score,0.98366
TgondiiME49_proteins_psauron_score,0.69666
TgondiiME49_proteins_psauron_score,0.99690
TgondiiME49_proteins_psauron_score,0.92297
TgondiiME49_proteins_psauron_score,0.99076
TgondiiME49_proteins_psauron_score,0.84776
TgondiiME49_proteins_psauron_score,0.99846
TgondiiME49_proteins_psauron_score,0.99953
TgondiiME49_proteins_psauron_score,0.90707
TgondiiME49_proteins_psauron_score,0.86051
TgondiiME49_proteins_psauron_score,0.94439
TgondiiME49_proteins_psauron_score,0.92996
TgondiiME49_proteins_psauron_score,0.92880
